msec	Engine Speed(rpm)	Airflow Input(v)	Airflow Output(v)	Throttle Position(%)	Knock Sensor 1	Knock Sensor 2	I/J Input Duration	Ignition Timing	Charge Efficiency	Vehicle Speed Input	I/J Input Duty cycle	I/J Output Duty cycle	Airflow Adjustment(%)	Throttle Opening Rate	RPM Change Rate	REMOTE SWITCH	I/J Output Duration	I/J Adjustment Map(%)	Ignition Adjustment Map	
174780	3736	1.50	1.50	0.2	0	0	1.3	9.0	8	153	4.0	4.0	0.0	0	16u	OFF	1.3	0.0	0.0	
174800	3741	1.45	1.45	0.2	0	0	1.3	9.0	7	153	4.0	4.0	0.0	0	-19u	OFF	1.3	0.0	0.0	
174820	3743	1.65	1.65	0.2	0	0	1.3	9.0	10	153	4.0	4.0	0.0	0	8u	OFF	1.3	0.0	0.0	
174840	3752	1.61	1.61	0.2	0	0	1.3	9.0	9	153	4.0	4.0	0.0	0	14u	OFF	1.3	0.0	0.0	
174860	3764	1.51	1.51	0.2	0	0	1.3	9.0	8	153	4.0	4.0	0.0	0	21u	OFF	1.3	0.0	0.0	
174880	3754	1.62	1.62	0.2	0	0	1.3	9.0	9	153	4.0	4.0	0.0	0	17u	OFF	1.3	0.0	0.0	
174900	3744	1.64	1.64	0.2	0	0	1.3	9.0	10	154	4.0	4.0	0.0	0	-34u	OFF	1.3	0.0	0.0	
174920	3739	1.62	1.62	0.2	0	0	1.3	9.0	10	153	4.0	4.0	0.0	0	-15u	OFF	1.3	0.0	0.0	
174940	3727	1.50	1.50	0.2	0	0	1.3	9.0	8	153	4.0	4.0	0.0	0	-34u	OFF	1.3	0.0	0.0	
174960	3738	1.53	1.53	0.2	0	0	1.3	9.0	8	153	4.0	4.0	0.0	0	-34u	OFF	1.3	0.0	0.0	
174980	3737	1.63	1.64	0.2	0	0	1.3	9.0	10	153	4.0	4.0	0.0	0	-34u	OFF	1.3	0.0	0.0	
175000	3719	1.62	1.62	0.2	0	0	1.3	9.0	9	153	4.0	4.0	0.0	0	17u	OFF	1.3	0.0	0.0	
175020	3729	1.50	1.50	0.2	0	0	1.3	9.0	8	153	4.0	4.0	0.0	0	-26u	OFF	1.3	0.0	0.0	
175040	3728	1.54	1.54	0.2	0	0	1.3	9.0	8	153	4.0	4.0	0.0	0	-26u	OFF	1.3	0.0	0.0	
175060	3716	1.64	1.64	0.2	0	0	1.3	9.0	10	153	4.0	4.0	0.0	0	9u	OFF	1.3	0.0	0.0	
175080	3725	1.60	1.60	0.2	0	0	1.3	9.0	9	153	4.0	4.0	0.0	0	-27u	OFF	1.3	0.0	0.0	
175100	3742	1.52	1.52	0.0	0	0	1.3	9.0	8	153	4.0	4.0	0.0	0	37u	OFF	1.3	0.0	0.0	
175120	3722	1.54	1.54	0.0	0	0	1.3	9.0	8	153	4.0	4.0	0.0	0	37u	OFF	1.3	0.0	0.0	
175140	3719	1.63	1.63	0.0	0	0	1.3	9.0	10	153	4.0	4.0	0.0	0	22u	OFF	1.3	0.0	0.0	
175160	3727	1.64	1.64	0.0	0	0	1.3	9.0	10	153	4.0	4.0	0.0	0	15u	OFF	1.3	0.0	0.0	
175180	3714	1.55	1.55	0.0	0	0	1.3	9.0	9	153	4.0	4.0	0.0	0	32u	OFF	1.3	0.0	0.0	
175200	3726	1.51	1.52	0.0	0	0	1.3	9.0	8	153	4.0	4.0	0.0	0	32u	OFF	1.3	0.0	0.0	
175220	3720	1.59	1.60	0.0	0	0	1.3	9.0	9	153	4.0	4.0	0.0	0	-30u	OFF	1.3	0.0	0.0	
175240	3734	1.62	1.62	0.0	0	0	1.3	9.0	10	153	4.0	4.0	0.0	0	-20u	OFF	1.3	0.0	0.0	
175260	3713	1.54	1.54	0.0	0	0	1.3	9.0	8	153	4.0	4.0	0.0	0	-27u	OFF	1.3	0.0	0.0	
175280	3708	1.52	1.52	0.0	0	0	1.3	9.0	8	153	4.0	4.0	0.0	0	-27u	OFF	1.3	0.0	0.0	
175300	3712	1.58	1.58	0.0	0	0	1.3	9.0	9	153	4.0	4.0	0.0	0	26u	OFF	1.3	0.0	0.0	
175320	3717	1.54	1.54	0.0	0	0	1.3	9.0	8	152	4.0	4.0	0.0	0	10u	OFF	1.3	0.0	0.0	
175340	3715	1.56	1.56	0.0	0	0	1.3	9.0	9	152	4.0	4.0	0.0	0	6u	OFF	1.3	0.0	0.0	
175360	3726	1.49	1.49	0.0	0	0	1.3	9.0	8	152	4.0	4.0	0.0	0	19u	OFF	1.3	0.0	0.0	
175380	3693	1.54	1.53	0.0	0	0	1.3	9.0	8	152	4.0	4.0	0.0	0	19u	OFF	1.3	0.0	0.0	
175400	3705	1.65	1.66	0.0	0	0	1.3	9.0	10	152	4.0	4.0	0.0	0	-33u	OFF	1.3	0.0	0.0	
175420	3721	1.58	1.58	0.0	0	0	1.3	9.0	9	152	4.0	4.0	0.0	0	28u	OFF	1.3	0.0	0.0	
175440	3694	1.49	1.49	0.0	0	0	1.3	9.0	8	152	4.0	4.0	0.0	0	-31u	OFF	1.3	0.0	0.0	
175460	3700	1.54	1.54	0.0	0	0	1.3	9.0	9	152	4.0	4.0	0.0	0	-31u	OFF	1.3	0.0	0.0	
175480	3712	1.64	1.64	0.2	0	0	1.3	9.0	10	152	4.0	4.0	0.0	0	16u	OFF	1.3	0.0	0.0	
175500	3690	1.59	1.60	0.2	0	0	1.3	9.0	9	152	4.0	4.0	0.0	0	-22u	OFF	1.3	0.0	0.0	
175520	3693	1.53	1.52	0.2	0	0	1.3	9.0	8	152	4.0	4.0	0.0	0	-22u	OFF	1.3	0.0	0.0	
175540	3698	1.53	1.52	0.2	0	0	1.3	9.0	8	152	4.0	4.0	0.0	0	14u	OFF	1.3	0.0	0.0	
175560	3687	1.61	1.62	0.2	0	0	1.3	9.0	9	152	4.0	4.0	0.0	0	-11u	OFF	1.3	0.0	0.0	
175580	3689	1.63	1.63	0.2	0	0	1.3	9.0	10	152	4.0	4.0	0.0	0	28u	OFF	1.3	0.0	0.0	
175600	3673	1.55	1.55	0.2	0	0	1.3	9.0	9	151	3.9	3.9	0.0	0	-42u	OFF	1.3	0.0	0.0	
175620	3706	1.51	1.51	0.0	0	0	1.3	9.0	8	151	4.0	4.0	0.0	0	-42u	OFF	1.3	0.0	0.0	
175640	3707	1.57	1.57	0.0	0	0	1.3	9.0	9	151	4.0	4.0	0.0	0	34u	OFF	1.3	0.0	0.0	
175660	3695	1.62	1.62	0.0	0	0	1.3	9.0	10	151	4.0	4.0	0.0	0	-28u	OFF	1.3	0.0	0.0	
175680	3694	1.55	1.55	0.0	0	0	1.3	9.0	9	151	4.0	4.0	0.0	0	-28u	OFF	1.3	0.0	0.0	
175700	3703	1.52	1.52	0.0	0	0	1.3	9.0	8	151	4.0	4.0	0.0	0	9u	OFF	1.3	0.0	0.0	
175720	3685	1.56	1.56	0.0	0	0	1.3	9.0	9	151	4.0	4.0	0.0	0	-15u	OFF	1.3	0.0	0.0	
175740	3689	1.63	1.63	0.0	0	0	1.3	9.0	10	151	4.0	4.0	0.0	0	-18u	OFF	1.3	0.0	0.0	
175760	3708	1.59	1.59	0.0	0	0	1.3	9.0	9	151	4.0	4.0	0.0	0	23u	OFF	1.3	0.0	0.0	
175780	3680	1.50	1.50	0.0	0	0	1.3	9.0	8	151	3.9	3.9	0.0	0	-30u	OFF	1.3	0.0	0.0	
175800	3674	1.54	1.54	0.0	0	0	1.3	9.0	9	151	3.9	3.9	0.0	0	-30u	OFF	1.3	0.0	0.0	
175820	3692	1.61	1.62	0.2	0	0	1.3	9.0	9	151	4.0	4.0	0.0	0	-34u	OFF	1.3	0.0	0.0	
175840	3676	1.60	1.60	0.2	0	0	1.3	9.0	9	151	3.9	3.9	0.0	0	-34u	OFF	1.3	0.0	0.0	
175860	3666	1.55	1.55	0.2	0	0	1.3	9.0	9	151	3.9	3.9	0.0	0	-37u	OFF	1.3	0.0	0.0	
175880	3671	1.53	1.52	0.2	0	0	1.3	9.0	8	151	3.9	3.9	0.0	0	-28u	OFF	1.3	0.0	0.0	
175900	3673	1.56	1.56	0.2	0	0	1.3	9.0	9	151	3.9	3.9	0.0	0	12u	OFF	1.3	0.0	0.0	
175920	3686	1.61	1.61	0.2	0	0	1.3	9.0	9	151	4.0	4.0	0.0	0	18u	OFF	1.3	0.0	0.0	
175940	3698	1.58	1.58	0.2	0	0	1.3	9.0	9	151	4.0	4.0	0.0	0	-26u	OFF	1.3	0.0	0.0	
175960	3669	1.51	1.51	0.2	0	0	1.3	9.0	8	151	3.9	3.9	0.0	0	-26u	OFF	1.3	0.0	0.0	
175980	3670	1.54	1.54	0.2	0	0	1.3	9.0	9	151	3.9	3.9	0.0	0	10u	OFF	1.3	0.0	0.0	
176000	3672	1.61	1.61	0.2	0	0	1.3	9.0	9	150	3.9	3.9	0.0	0	-8u	OFF	1.3	0.0	0.0	
176020	3680	1.59	1.59	0.2	0	0	1.3	9.0	9	150	3.9	3.9	0.0	0	18u	OFF	1.3	0.0	0.0	
176040	3658	1.53	1.53	0.2	0	0	1.3	9.0	8	150	3.9	3.9	0.0	0	-20u	OFF	1.3	0.0	0.0	
176060	3679	1.53	1.52	0.0	0	0	1.3	9.0	8	150	3.9	3.9	0.0	0	-22u	OFF	1.3	0.0	0.0	
176080	3672	1.59	1.60	0.0	0	0	1.3	9.0	9	150	3.9	3.9	0.0	0	21u	OFF	1.3	0.0	0.0	
176100	3673	1.63	1.64	0.0	0	0	1.3	9.0	10	150	3.9	3.9	0.0	0	-18u	OFF	1.3	0.0	0.0	
176120	3675	1.56	1.56	0.0	0	0	1.3	9.0	9	150	3.9	3.9	0.0	0	30u	OFF	1.3	0.0	0.0	
176140	3665	1.51	1.51	0.2	0	0	1.3	9.0	8	150	3.9	3.9	0.0	0	30u	OFF	1.3	0.0	0.0	
176160	3669	1.56	1.56	0.2	0	0	1.3	9.0	9	150	3.9	3.9	0.0	0	-21u	OFF	1.3	0.0	0.0	
176180	3657	1.62	1.62	0.2	0	0	1.3	9.0	10	150	3.9	3.9	0.0	0	-29u	OFF	1.3	0.0	0.0	
176200	3647	1.61	1.62	0.2	0	0	1.3	9.0	10	150	3.9	3.9	0.0	0	45u	OFF	1.3	0.0	0.0	
176220	3663	1.52	1.52	0.0	0	0	1.3	9.0	8	150	3.9	3.9	0.0	0	-43u	OFF	1.3	0.0	0.0	
176240	3655	1.53	1.52	0.0	0	0	1.3	9.0	8	150	3.9	3.9	0.0	0	-43u	OFF	1.3	0.0	0.0	
176260	3653	1.59	1.60	0.0	0	0	1.3	9.0	9	150	3.9	3.9	0.0	0	-12u	OFF	1.3	0.0	0.0	
176280	3650	1.61	1.62	0.0	0	0	1.3	9.0	10	150	3.9	3.9	0.0	0	-25u	OFF	1.3	0.0	0.0	
176300	3642	1.57	1.57	0.0	0	0	1.3	9.0	9	150	3.9	3.9	0.0	0	-20u	OFF	1.3	0.0	0.0	
176320	3662	1.53	1.52	0.0	0	0	1.3	9.0	8	150	3.9	3.9	0.0	0	19u	OFF	1.3	0.0	0.0	
176340	3638	1.53	1.53	0.0	0	0	1.3	9.0	8	150	3.9	3.9	0.0	0	-24u	OFF	1.3	0.0	0.0	
176360	3670	1.60	1.60	0.2	0	0	1.3	9.0	9	150	3.9	3.9	0.0	0	-24u	OFF	1.3	0.0	0.0	
176380	3654	1.61	1.61	0.0	0	0	1.3	9.0	10	150	3.9	3.9	0.0	0	32u	OFF	1.3	0.0	0.0	
176400	3640	1.55	1.55	0.0	0	0	1.3	9.0	9	150	3.9	3.9	0.0	0	-30u	OFF	1.3	0.0	0.0	
176420	3647	1.51	1.52	0.0	0	0	1.3	9.0	8	150	3.9	3.9	0.0	0	-14u	OFF	1.3	0.0	0.0	
176440	3645	1.63	1.64	0.0	0	0	1.3	9.0	10	149	3.9	3.9	0.0	0	7u	OFF	1.3	0.0	0.0	
176460	3641	1.62	1.62	0.0	0	0	1.3	9.0	10	149	3.9	3.9	0.0	0	-20u	OFF	1.3	0.0	0.0	
176480	3631	1.58	1.58	0.0	0	0	1.3	9.0	9	149	3.9	3.9	0.0	0	-20u	OFF	1.3	0.0	0.0	
176500	3634	1.54	1.54	0.0	0	0	1.3	9.0	9	149	3.9	3.9	0.0	0	-22u	OFF	1.3	0.0	0.0	
176520	3643	1.55	1.55	0.0	0	0	1.3	9.0	9	149	3.9	3.9	0.0	0	24u	OFF	1.3	0.0	0.0	
176540	3656	1.60	1.60	0.2	0	0	1.3	9.0	9	149	3.9	3.9	0.0	0	24u	OFF	1.3	0.0	0.0	
176560	3626	1.62	1.62	0.2	0	0	1.3	9.0	10	149	3.9	3.9	0.0	0	21u	OFF	1.3	0.0	0.0	
176580	3634	1.57	1.57	0.2	0	0	1.3	9.0	9	149	3.9	3.9	0.0	0	-30u	OFF	1.3	0.0	0.0	
176600	3627	1.52	1.52	0.2	0	0	1.3	9.0	8	149	3.9	3.9	0.0	0	-19u	OFF	1.3	0.0	0.0	
176620	3650	1.55	1.55	0.0	0	0	1.3	9.0	9	149	3.9	3.9	0.0	0	-19u	OFF	1.3	0.0	0.0	
176640	3622	1.61	1.62	0.0	0	0	1.3	9.0	10	149	3.9	3.9	0.0	0	27u	OFF	1.3	0.0	0.0	
176660	3613	1.62	1.62	0.0	0	0	1.3	9.0	10	149	3.9	3.9	0.0	0	-37u	OFF	1.3	0.0	0.0	
176680	3634	1.57	1.57	0.0	0	0	1.3	9.0	9	149	3.9	3.9	0.0	0	39u	OFF	1.3	0.0	0.0	
176700	3614	1.51	1.52	0.0	0	0	1.3	9.0	8	148	3.9	3.9	0.0	0	39u	OFF	1.3	0.0	0.0	
176720	3603	1.56	1.56	0.0	0	0	1.3	9.0	9	148	3.9	3.9	0.0	0	39u	OFF	1.3	0.0	0.0	
176740	3614	1.64	1.64	0.0	0	0	1.3	9.0	10	148	3.9	3.9	0.0	0	-37u	OFF	1.3	0.0	0.0	
176760	3607	1.61	1.62	0.0	0	0	1.3	9.0	10	148	3.9	3.9	0.0	0	21u	OFF	1.3	0.0	0.0	
176780	3617	1.56	1.56	0.2	0	0	1.3	9.0	9	148	3.9	3.9	0.0	0	-17u	OFF	1.3	0.0	0.0	
176800	3614	1.52	1.52	0.2	0	0	1.3	9.0	8	148	3.9	3.9	0.0	0	-17u	OFF	1.3	0.0	0.0	
176820	3612	1.55	1.55	0.2	0	0	1.3	9.0	9	148	3.9	3.9	0.0	0	11u	OFF	1.3	0.0	0.0	
176840	3597	1.62	1.62	0.2	0	0	1.3	9.0	10	148	3.9	3.9	0.0	0	-27u	OFF	1.3	0.0	0.0	
176860	3605	1.61	1.62	0.2	0	0	1.3	9.0	10	148	3.9	3.9	0.0	0	-27u	OFF	1.3	0.0	0.0	
176880	3622	1.55	1.55	0.0	0	0	1.3	9.0	9	148	3.9	3.9	0.0	0	32u	OFF	1.3	0.0	0.0	
176900	3598	1.53	1.53	0.0	0	0	1.3	9.0	9	148	3.9	3.9	0.0	0	-33u	OFF	1.3	0.0	0.0	
176920	3624	1.56	1.56	0.0	0	0	1.3	9.0	9	148	3.9	3.9	0.0	0	30u	OFF	1.3	0.0	0.0	
176940	3595	1.63	1.64	0.0	0	0	1.3	9.0	10	148	3.9	3.9	0.0	0	30u	OFF	1.3	0.0	0.0	
176960	3614	1.62	1.62	0.0	0	0	1.3	9.0	10	148	3.9	3.9	0.0	0	-29u	OFF	1.3	0.0	0.0	
176980	3588	1.54	1.54	0.0	0	0	1.3	9.0	9	148	3.8	3.8	0.0	0	-26u	OFF	1.3	0.0	0.0	
177000	3610	1.52	1.52	0.0	0	0	1.4	9.0	8	148	4.2	4.2	0.0	0	43u	OFF	1.4	0.0	0.0	
177020	3584	1.58	1.58	0.0	0	0	1.4	9.0	9	148	4.1	4.1	0.0	0	43u	OFF	1.4	0.0	0.0	
177040	3604	1.61	1.62	0.0	0	0	1.3	9.0	10	148	3.9	3.9	0.0	0	-47u	OFF	1.3	0.0	0.0	
177060	3597	1.59	1.59	0.0	0	0	1.3	9.0	9	147	3.9	3.9	0.0	0	-25u	OFF	1.3	0.0	0.0	
177080	3579	1.52	1.52	0.0	0	0	1.3	9.0	9	147	3.8	3.8	0.0	0	-27u	OFF	1.3	0.0	0.0	
177100	3607	1.54	1.53	0.2	0	0	1.3	9.0	9	147	3.9	3.9	0.0	0	-27u	OFF	1.3	0.0	0.0	
177120	3596	1.58	1.58	0.2	0	0	1.3	9.0	9	147	3.9	3.9	0.0	0	-33u	OFF	1.3	0.0	0.0	
177140	3583	1.64	1.64	0.2	0	0	1.3	9.0	10	147	3.9	3.9	0.0	0	-33u	OFF	1.3	0.0	0.0	
177160	3586	1.59	1.59	0.0	0	0	1.4	9.0	9	147	4.1	4.1	0.0	0	22u	OFF	1.4	0.0	0.0	
177180	3599	1.55	1.55	0.2	0	0	1.4	9.0	9	147	4.2	4.2	0.0	0	23u	OFF	1.4	0.0	0.0	
177200	3565	1.53	1.53	0.2	0	0	1.3	9.0	9	147	3.8	3.8	0.0	0	23u	OFF	1.3	0.0	0.0	
177220	3571	1.58	1.58	0.2	0	0	1.3	9.0	9	147	3.8	3.8	0.0	0	-34u	OFF	1.3	0.0	0.0	
177240	3585	1.61	1.62	0.2	0	0	1.3	9.0	10	147	3.8	3.8	0.0	0	-27u	OFF	1.3	0.0	0.0	
177260	3592	1.59	1.60	0.2	0	0	1.3	9.0	9	147	3.8	3.8	0.0	0	26u	OFF	1.3	0.0	0.0	
177280	3579	1.56	1.56	0.0	0	0	1.3	9.0	9	147	3.8	3.8	0.0	0	12u	OFF	1.3	0.0	0.0	
177300	3585	1.52	1.52	0.0	0	0	1.3	9.0	8	147	3.8	3.8	0.0	0	-24u	OFF	1.3	0.0	0.0	
177320	3598	1.57	1.57	0.0	0	0	1.3	9.0	9	147	3.9	3.9	0.0	0	29u	OFF	1.3	0.0	0.0	
177340	3569	1.59	1.60	0.0	0	0	1.3	9.0	10	147	3.8	3.8	0.0	0	-32u	OFF	1.3	0.0	0.0	
177360	3583	1.65	1.65	0.2	0	0	1.3	9.0	10	147	3.8	3.8	0.0	0	-32u	OFF	1.3	0.0	0.0	
177380	3570	1.58	1.58	0.2	0	0	1.3	9.0	9	147	3.8	3.8	0.0	0	19u	OFF	1.3	0.0	0.0	
177400	3581	1.53	1.53	0.0	0	0	1.3	9.0	9	147	3.8	3.8	0.0	0	-18u	OFF	1.3	0.0	0.0	
177420	3587	1.54	1.54	0.0	0	0	1.3	9.0	9	147	3.8	3.8	0.0	0	-24u	OFF	1.3	0.0	0.0	
177440	3572	1.59	1.60	0.2	0	0	1.3	9.0	10	147	3.8	3.8	0.0	0	33u	OFF	1.3	0.0	0.0	
177460	3547	1.61	1.61	0.2	0	0	1.3	9.0	10	146	3.8	3.8	0.0	0	33u	OFF	1.3	0.0	0.0	
177480	3578	1.57	1.57	0.2	0	0	1.3	9.0	9	146	3.8	3.8	0.0	0	31u	OFF	1.3	0.0	0.0	
177500	3555	1.53	1.53	0.2	0	0	1.3	9.0	9	146	3.8	3.8	0.0	0	31u	OFF	1.3	0.0	0.0	
177520	3561	1.55	1.55	0.0	0	0	1.3	9.0	9	146	3.8	3.8	0.0	0	-23u	OFF	1.3	0.0	0.0	
177540	3554	1.54	1.54	0.0	0	0	1.3	9.0	9	146	3.8	3.8	0.0	0	-12u	OFF	1.3	0.0	0.0	
177560	3571	1.62	1.62	0.2	0	0	1.3	9.0	10	146	3.8	3.8	0.0	0	-20u	OFF	1.3	0.0	0.0	
177580	3562	1.61	1.61	0.0	0	0	1.3	9.0	10	146	3.8	3.8	0.0	0	25u	OFF	1.3	0.0	0.0	
177600	3547	1.54	1.54	0.0	0	0	1.3	9.0	9	146	3.8	3.8	0.0	0	-25u	OFF	1.3	0.0	0.0	
177620	3562	1.55	1.55	0.0	0	0	1.3	9.0	9	146	3.8	3.8	0.0	0	-25u	OFF	1.3	0.0	0.0	
177640	3562	1.55	1.55	0.0	0	0	1.3	9.0	9	146	3.8	3.8	0.0	0	15u	OFF	1.3	0.0	0.0	
177660	3549	1.62	1.62	0.0	0	0	1.3	9.0	10	146	3.8	3.8	0.0	0	-29u	OFF	1.3	0.0	0.0	
177680	3558	1.61	1.61	0.0	0	0	1.3	9.0	10	146	3.8	3.8	0.0	0	-29u	OFF	1.3	0.0	0.0	
177700	3543	1.59	1.60	0.0	0	0	1.3	9.0	10	145	3.8	3.8	0.0	0	-18u	OFF	1.3	0.0	0.0	
177720	3531	1.54	1.54	0.0	0	0	1.3	9.0	9	145	3.8	3.8	0.0	0	-30u	OFF	1.3	0.0	0.0	
177740	3555	1.54	1.54	0.0	0	0	1.3	9.0	9	145	3.8	3.8	0.0	0	-30u	OFF	1.3	0.0	0.0	
177760	3541	1.60	1.60	0.0	0	0	1.3	9.0	10	145	3.8	3.8	0.0	0	24u	OFF	1.3	0.0	0.0	
177780	3508	1.56	1.56	0.2	0	0	1.3	9.0	9	144	3.8	3.8	0.0	0	-30u	OFF	1.3	0.0	0.0	
177800	3518	1.53	1.53	0.2	0	0	1.3	9.0	9	144	3.8	3.8	0.0	0	-30u	OFF	1.3	0.0	0.0	
177820	3504	1.55	1.55	0.0	0	0	1.3	9.0	9	144	3.8	3.8	0.0	0	19u	OFF	1.3	0.0	0.0	
177840	3518	1.58	1.53	0.2	0	0	1.3	9.0	9	144	3.8	3.8	0.0	0	28u	OFF	1.3	0.0	0.0	
177860	3516	1.58	1.58	0.2	0	0	1.3	9.0	10	144	3.8	3.8	0.0	0	28u	OFF	1.3	0.0	0.0	
177880	3506	1.61	1.61	0.2	0	0	1.3	9.0	10	144	3.8	3.8	0.0	0	19u	OFF	1.3	0.0	0.0	
177900	3518	1.63	1.64	0.2	0	0	1.3	9.0	10	144	3.8	3.8	0.0	0	20u	OFF	1.3	0.0	0.0	
177920	3508	1.57	1.57	0.2	0	0	1.3	9.0	9	144	3.8	3.8	0.0	0	-42u	OFF	1.3	0.0	0.0	
177940	3506	1.56	1.56	0.2	0	0	1.3	9.0	9	144	3.8	3.8	0.0	0	-42u	OFF	1.3	0.0	0.0	
177960	3498	1.53	1.57	0.2	0	0	1.3	9.0	9	144	3.7	3.7	0.0	0	34u	OFF	1.3	0.0	0.0	
177980	3520	1.53	1.53	0.2	0	0	1.3	9.0	9	144	3.8	3.8	0.0	0	47u	OFF	1.3	0.0	0.0	
178000	3504	1.59	1.60	0.2	0	0	1.3	9.0	10	144	3.8	3.8	0.0	0	-25u	OFF	1.3	0.0	0.0	
178020	3516	1.61	1.62	0.2	0	0	1.3	9.0	10	144	3.8	3.8	0.0	0	14u	OFF	1.3	0.0	0.0	
178040	3501	1.63	1.63	0.2	0	0	1.3	9.0	10	144	3.8	3.8	0.0	0	-26u	OFF	1.3	0.0	0.0	
178060	3507	1.58	1.58	0.2	0	0	1.3	9.0	10	144	3.8	3.8	0.0	0	-18u	OFF	1.3	0.0	0.0	
178080	3493	1.54	1.54	0.2	0	0	1.4	9.0	9	144	4.0	4.0	0.0	0	10u	OFF	1.4	0.0	0.0	
178100	3504	1.52	1.52	0.2	0	0	1.4	9.0	9	144	4.0	4.0	0.0	0	-18u	OFF	1.4	0.0	0.0	
178120	3496	1.55	1.55	0.2	0	0	1.3	9.0	9	144	3.7	3.7	0.0	0	14u	OFF	1.3	0.0	0.0	
178140	3499	1.59	1.60	0.2	0	0	1.3	9.0	10	144	3.8	3.8	0.0	0	-17u	OFF	1.3	0.0	0.0	
178160	3489	1.64	1.64	0.2	0	0	1.3	9.0	10	143	3.7	3.7	0.0	0	-17u	OFF	1.3	0.0	0.0	
178180	3501	1.59	1.59	0.0	0	0	1.3	9.0	10	143	3.8	3.8	0.0	0	-13u	OFF	1.3	0.0	0.0	
178200	3510	1.56	1.56	0.0	0	0	1.3	9.0	9	143	3.8	3.8	0.0	0	-20u	OFF	1.3	0.0	0.0	
178220	3470	1.54	1.54	0.0	0	0	1.3	9.0	9	143	3.7	3.7	0.0	0	-20u	OFF	1.3	0.0	0.0	
178240	3489	1.57	1.57	0.0	0	0	1.3	9.0	9	143	3.7	3.7	0.0	0	51u	OFF	1.3	0.0	0.0	
178260	3475	1.61	1.61	0.0	0	0	1.3	9.0	10	143	3.7	3.7	0.0	0	51u	OFF	1.3	0.0	0.0	
178280	3484	1.63	1.63	0.0	0	0	1.3	9.0	10	143	3.7	3.7	0.0	0	-59u	OFF	1.3	0.0	0.0	
178300	3458	1.60	1.60	0.0	0	0	1.3	9.0	10	143	3.7	3.7	0.0	0	-40u	OFF	1.3	0.0	0.0	
178320	3484	1.55	1.55	0.0	0	0	1.3	9.0	9	143	3.7	3.7	0.0	0	-40u	OFF	1.3	0.0	0.0	
178340	3456	1.52	1.52	0.0	0	0	1.3	9.0	9	143	3.7	3.7	0.0	0	-28u	OFF	1.3	0.0	0.0	
178360	3503	1.56	1.56	0.0	0	0	1.3	9.0	9	142	3.8	3.8	0.0	0	47u	OFF	1.3	0.0	0.0	
178380	3464	1.63	1.64	0.0	0	0	1.3	9.0	10	142	3.7	3.7	0.0	0	6u	OFF	1.3	0.0	0.0	
178400	3468	1.60	1.60	0.0	0	0	1.3	9.0	10	142	3.7	3.7	0.0	0	-9u	OFF	1.3	0.0	0.0	
178420	3469	1.56	1.56	0.0	0	0	1.3	9.0	9	142	3.7	3.7	0.0	0	16u	OFF	1.3	0.0	0.0	
178440	3479	1.57	1.57	0.0	0	0	1.3	9.0	9	142	3.7	3.7	0.0	0	-19u	OFF	1.3	0.0	0.0	
178460	3485	1.58	1.58	0.2	0	0	1.3	9.0	10	142	3.7	3.7	0.0	0	-38u	OFF	1.3	0.0	0.0	
178480	3448	1.59	1.60	0.2	0	0	1.3	9.0	10	142	3.7	3.7	0.0	0	-38u	OFF	1.3	0.0	0.0	
178500	3448	1.64	1.64	0.2	0	0	1.3	9.0	11	142	3.7	3.7	0.0	0	24u	OFF	1.3	0.0	0.0	
178520	3447	1.76	1.76	0.2	0	0	1.3	9.0	13	142	3.7	3.7	0.0	0	-13u	OFF	1.3	0.0	0.0	
178540	3456	1.58	1.58	0.2	0	0	1.3	9.0	10	141	3.7	3.7	0.0	0	-13u	OFF	1.3	0.0	0.0	
178560	3441	1.56	1.56	0.2	0	0	1.3	9.0	9	141	3.7	3.7	0.0	0	-16u	OFF	1.3	0.0	0.0	
178580	3458	1.56	1.56	0.2	0	0	1.3	9.0	9	141	3.7	3.7	0.0	0	-18u	OFF	1.3	0.0	0.0	
178600	3453	1.59	1.59	0.2	0	0	1.3	9.0	10	141	3.7	3.7	0.0	0	17u	OFF	1.3	0.0	0.0	
178620	3444	1.62	1.62	0.2	0	0	1.3	9.0	10	141	3.7	3.7	0.0	0	-16u	OFF	1.3	0.0	0.0	
178640	3470	1.60	1.60	0.2	0	0	1.3	9.0	10	141	3.7	3.7	0.0	0	13u	OFF	1.3	0.0	0.0	
178660	3428	1.60	1.60	0.0	0	0	1.3	9.0	10	141	3.7	3.7	0.0	0	-32u	OFF	1.3	0.0	0.0	
178680	3447	1.57	1.57	0.0	0	0	1.3	9.0	10	141	3.7	3.7	0.0	0	-42u	OFF	1.3	0.0	0.0	
178700	3454	1.54	1.53	0.0	0	0	1.3	9.0	9	141	3.7	3.7	0.0	0	21u	OFF	1.3	0.0	0.0	
178720	3433	1.56	1.56	0.0	0	0	1.3	9.0	9	141	3.7	3.7	0.0	0	-21u	OFF	1.3	0.0	0.0	
178740	3469	1.58	1.58	0.0	0	0	1.3	9.0	10	141	3.7	3.7	0.0	0	-21u	OFF	1.3	0.0	0.0	
178760	3410	1.62	1.62	0.0	0	0	1.3	9.0	10	141	3.7	3.7	0.0	0	-59u	OFF	1.3	0.0	0.0	
178780	3443	1.62	1.62	0.0	0	0	1.3	9.0	10	141	3.7	3.7	0.0	0	-59u	OFF	1.3	0.0	0.0	
